gw_mac_address,mobile_phones_count,computer_count,tablet_count,other_count,smarthome_count,wearables_count,gaming_count,tv_&_audio_count,printer_&_scanners_count,network_count,home_network_type,traffic_tx_bucket,traffic_rx_bucket,pod_count,speed_tier_bucket,interference_24G_bucket,interference_5G_bucket,dls_score_bucket,WEM_bucket,RSSI_bucket_24G,RSSI_bucket_5G,has_pod
35233d6939e0dc104c61832beeebc2fa47d668ac34837cc3670dd65bcde40465,0,0,0,3,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
dc06898f0171082344bc550693b941476b0dcff77995bb2c642072feb0223018,2,1,0,7,2,0,2,3,0,0,Gateway_Only,4,2,0,5,1,1,5,3,1,1,0
08371b477c11ecb0ab7383981bbf802a1293d05870964afbec4b82ca6563b7ae,1,2,0,4,1,1,0,1,0,0,Gateway_Only,5,4,0,4,1,5,5,2,1,1,0
cef8ec641dc386b4af6f3ebdb84afccec8eb85be3ce9fe6fff90ddeebec59b6d,1,1,0,0,1,0,0,0,0,0,Gateway_Only,2,5,0,2,1,2,5,2,1,1,0
158ecbb8b623e76e564a105d0e5a33ccdea2c113783d4754b874712dbf12355e,0,1,0,7,0,0,0,2,0,0,Gateway_Only,3,5,0,2,1,1,5,3,1,1,0
ee5a2e726723ddbafc3b3fba6f4f560b5a883dd58a39bdd0603251a240c85d76,4,0,0,1,2,0,0,0,0,0,Gateway_Only,4,5,0,2,1,1,5,3,4,1,0
f001f32b4056cdebb6b3de13ce9b552153028313f58b6345359c0d80fb9fde14,3,2,2,0,1,0,0,1,0,0,Gateway_Only,2,3,0,1,1,1,0,3,1,1,0
28cd1d0506f82ae5a6b330ccc0f7be8f5dca8ad1e14f90be2e6b5703bd48ebac,2,2,0,8,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,2,1,1,0
d13a339f88fa3cafc6503c82b38541f84a11f7e720164340aa785786c9118b6e,0,0,0,1,4,0,0,0,1,0,Gateway_Only,2,2,0,1,1,1,0,2,1,1,0
f59470a1d0385d3d252d3e8b4c8d59ce3ca2340d77c86bfd0c7e7ddb4f17b139,2,1,0,3,2,0,0,2,1,0,Gateway_Only,1,1,0,1,1,0,0,5,1,0,0
80be8826728adefe42c2ebdb3972f87d340ac97407c90d4e3c5fd2299b74ead2,3,1,0,12,2,0,1,0,0,0,Gateway_Only,5,5,0,2,1,1,5,3,1,1,0
6abedada4c7735fbf3f8adc97438262112665cc89d38ed444ca93d35c55c6fb3,4,1,1,5,0,0,0,0,0,0,Gateway_Only,4,5,0,1,1,1,0,2,1,1,0
cb90bf51a361a9d0cc471931bc042857e3a6cb8e8dc185a3c48332fb18190a3b,3,1,0,5,3,0,0,0,0,0,Gateway_Only,4,4,0,1,1,1,0,3,1,1,0
dca688c223cd8f5b9374f92ef61b68810f3b0bf2445fd6afbcbe9e3d5015221c,0,1,0,5,0,0,1,0,0,0,Gateway_Only,2,1,0,1,4,5,0,3,3,1,0
ec5b63f58a7b8301c2709b05f89d16989d0b4a2fe3885596e70165801f995451,1,1,0,1,0,0,0,0,0,0,Gateway_Only,4,2,0,1,1,1,0,3,2,1,0
913e0c6c274336981579a5a43cb23e7d68ced1c7359656612a90fb9066dff5c4,2,1,0,2,0,0,0,0,0,0,Gateway_Only,4,4,0,1,1,1,0,2,1,1,0
a4e3d14a12d42268e5527abf8734a6fb147eb6f2833ad25233444ae09918437b,5,2,1,2,2,1,0,0,0,0,Gateway_Only,3,4,0,1,1,0,0,3,1,0,0
2419bb1b28c491c4fed4475bc8e2ed8d929678155681c9f3a0006999cb8d53b2,1,0,0,1,0,0,0,0,0,0,Gateway_Only,1,1,0,2,1,1,5,4,1,1,0
d3e747bab11b013b6dea96e7f4a45e893b41324486e11f15ffc1b11c0a42152b,2,5,0,2,0,0,0,1,0,0,Gateway_Only,4,5,0,3,1,1,5,2,1,1,0
198f023f40367b7ad7e5c499a47ec901d4d0c984fb4560510414721dcbda90fa,1,2,0,3,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,2,2,1,0
7aa7d541ed3c5d0a0dc6f1b1064827d21d805c6c1a25948d94ddeabff1893fcd,6,0,1,8,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,2,1,0
47d1563a04a7b0c7e6fae89bebacad154605dbfa0685636097271374de6195a6,2,2,0,5,1,0,0,1,1,0,Gateway_Only,1,3,0,1,1,1,0,3,2,1,0
794e1b13d10e77d10257a27ed6c88a64a062089dd84d422bac87794f4381bd73,3,3,0,8,0,1,0,0,0,0,Gateway_Only,3,5,0,3,1,1,5,2,1,1,0
a8beb41e7b5a01e25afe47ed7c6ad2908fda86194525486e55869b8c72182ab4,12,2,0,11,2,0,1,1,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
252e2c540904eea247f2b0e49c612fab792d335a75f3bbe30843d1bb0f778c23,2,1,1,2,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,4,2,1,0
e7f1b77fb4a5cebf65d2030f6f3a37a036f152cac322a6934d579b0029586cc4,1,4,0,3,0,1,0,0,0,0,Gateway_Only,5,4,0,5,0,1,5,3,0,1,0
32cc29ac70285d0dc95e894eb4b7884e188f0ab86f2d112e95b1b00d89748c7f,2,2,0,4,1,0,0,0,0,0,Gateway_Only,4,3,0,4,1,1,5,3,3,1,0
33f68dd6f020e4202e0360cd3082abb4408a7d3b978f824cea69f3ecbe29a0c0,1,0,0,1,0,0,0,0,0,0,Gateway_Only,4,4,0,2,1,1,5,1,1,1,0
d39bcd75f75d1965f5f27c5512442041c6f3b38f11591a4ba03220e6acf3e286,3,1,2,5,0,0,0,1,1,0,Gateway_Only,2,2,0,1,1,1,0,4,1,1,0
50df60a5c01f589b420b18408c83086ad0f9075569aee95dc555d470d4c9adcd,0,2,1,4,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,2,1,1,0
e6e73ac27e5da07bf7a65c30375df61176e63b9c0d28395f6d212be9346dfd35,1,0,0,0,0,0,0,0,0,0,Gateway_Only,2,2,0,1,1,0,0,5,1,0,0
1d275bed433e172e47acd52f17eb416e4fa6a9874edb319299fa1e945fe7e165,1,1,0,5,0,0,0,0,0,0,Gateway_Only,1,1,0,2,1,1,5,3,1,1,0
97a294f61b977df4fd7cd05a1c5a842c3dea5423e929c867e9dfda2c19d6538a,4,0,0,11,3,0,1,0,0,0,Gateway_Only,4,3,0,1,1,1,0,3,2,1,0
1440cce876180d6960d3ef5174f0b975f7587cc1604381af8926bab6629d650a,1,1,0,4,0,0,0,0,0,0,Gateway_Only,1,1,0,2,1,1,5,5,4,1,0
6a0934d22994db3cd886128b05f2da887de9c6704b4677f33254a33eeeae3ccb,3,3,0,2,0,0,0,1,0,0,Gateway_Only,5,5,0,1,2,1,0,2,1,1,0
5c9eb3aa9e33fdd2b21c3e427196c948f3a483c3cb19f85687744bcba71194bd,3,0,2,13,1,0,0,0,0,0,Gateway_Only,1,1,0,3,1,1,5,3,1,1,0
3f05d3d6c3a67424b91ae3619b43ddfe362cdd35c69b4c4e794915de09470bef,1,1,0,2,0,0,0,1,0,0,Gateway_Only,1,1,0,3,1,1,5,4,2,1,0
a60059292e5f2ba0b2a9d898827e966d71444219566da9b2dbbbd642511aa988,0,0,0,5,0,0,0,1,1,0,Gateway_Only,3,2,0,2,1,1,5,3,3,1,0
19b40aadeb73a00e4f5d94b8cf22f6de7fa582703c11fd5e097aa228bed65b21,3,0,0,13,3,0,0,2,1,0,Gateway_Only,2,1,0,1,1,1,0,4,2,1,0
4d71c9b235fb4ab527eec1714c497c5d0ec3b1d14e459139b3de094dfa185826,4,3,0,17,0,1,1,0,1,0,Gateway_Only,4,3,0,5,1,1,5,3,1,1,0
967d9b1b3201898cddfc57c71b487bd64caa5e92dbd648ac9f82dbc74a1f8a86,1,1,1,2,0,0,0,0,1,0,Gateway_Only,1,1,0,1,1,0,0,4,2,0,0
14f90732549c88970c33f48429513535eb8c8dea119c783bb4f64a1647c01978,2,0,0,4,2,0,0,0,0,0,Gateway_Only,4,3,0,1,1,1,0,2,2,1,0
a9294fd1ca3a24fbdc048983cfbf7ae1849cf25860a5f6371b6b1e051163a931,1,1,1,2,1,0,0,0,1,0,Gateway_Only,1,1,0,2,1,1,5,3,1,1,0
7b0c091fc8f576997a0a0cf254b66294dd2442c1aaf80e1a2852d7f3b1de7fd9,2,0,0,6,3,0,1,0,0,0,Gateway_Only,5,4,0,3,1,4,5,3,1,1,0
ad67fa1258b53ddc73d0857a758a1d75379b4865e6cc0ab79fbb7f195f5ba607,2,0,1,4,1,0,0,4,0,0,Gateway_Only,4,3,0,1,1,1,0,4,1,1,0
eb4e140c3456a3b58556e1314ae06a439084c9b667c841f39e344f015f532ae3,1,0,0,3,0,0,0,0,0,0,Gateway_Only,2,2,0,1,1,1,0,2,2,1,0
ae2ff9295557ec0cdda4fd208c2dc7b7682669b6fb8955d6d5b6372bf5d1624c,5,3,1,9,1,0,1,0,0,0,Gateway_Only,2,3,0,1,1,1,0,3,2,1,0
4b1fcd9624dc89f5dd074325fc099c1f376f48bfe60cb95a6ff0254b42ff1ae9,3,4,0,8,0,1,0,0,0,0,Gateway_Only,5,4,0,4,1,2,5,3,2,1,0
639c6c2dd3e428fbd2fd25e51f0711fc55960da36d05423b562fe1a56655d660,0,1,0,4,0,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,2,2,1,0
3946a9051fdb99b305df837c284c718ca726540e8bb57a0f745b254ff19150ba,1,0,0,2,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,4,0,4,1,1,0
db29e9a8fd8717c99d6f94e614b1ae2c94632627f1d6f1b561c7a90f6e6cfe64,0,0,0,2,0,0,0,0,0,0,Gateway_Only,1,3,0,1,1,1,0,5,1,1,0
8304e6ccc7ff5cba85a864c4020f6a943d0f0045c6b37c7f7024de463a30b25d,2,1,1,3,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,2,2,1,0
6a566d8ca7c95019d7b753a0d0f947bfd41e93ab52132414e0e4c30120c54e23,0,0,1,0,0,0,0,0,0,0,Gateway_Only,2,5,0,1,0,2,0,1,0,1,0
ae4678c86bdabe10f899fa6c552771fbd1b7e783fe26792c219f4a5169b30118,2,1,1,9,1,0,1,4,1,0,Gateway_Only,3,4,0,2,1,1,5,5,1,1,0
737b9c509134922877b9f3faaccc8b035aba6eb001791abe50355655eee5962b,1,0,0,3,0,0,0,0,0,0,Gateway_Only,4,2,0,2,1,1,5,1,1,1,0
82f23c81fbb629cbb3dc0eae38397efdeae073049e44ff75bb7f4f39ca9d94df,0,1,0,2,2,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,3,1,1,0
b83ac4845f0cc8e30117bc2544460d1fee0048af92aba01bfead5c0d18df32b3,2,4,0,12,0,0,0,0,0,0,Gateway_Only,2,3,0,1,1,1,0,3,1,1,0
a7e7d9404ce3251b85c259187c9aaf039d2de4799f7de3a25ccd2dbb4060700c,4,0,0,5,0,0,0,0,0,0,Gateway_Only,4,2,0,2,1,1,5,3,2,1,0
1d2b881d504d03bba64ddfe23e1f851e6c2b9322cdc9b4228f674d7cf27c22a4,0,0,0,7,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,3,3,1,0
a16a556a70674a5fc0fdb69a61141901d0b4e652ccb8c6622d7e17443ac32b35,1,0,0,2,0,0,0,1,0,0,Gateway_Only,3,1,0,1,1,1,0,1,2,1,0
9c8221a8f283b75ecdb8510b8fa62deecad444f71e440aa86152e86f5e1a63d3,4,0,0,3,0,0,0,0,0,0,Gateway_Only,4,3,0,1,5,5,0,3,1,1,0
5c1cffd8afdd49cdf25e0798e3c79c7bff6856687c34d409ea2b469bb085602a,0,0,0,2,1,0,0,0,0,0,Gateway_Only,5,4,0,2,1,1,5,1,1,1,0
4952a1971229a5dca51d01f226df3b405b1bab725939680788ce97056b5cee40,2,2,1,5,3,0,0,1,0,0,Gateway_Only,4,2,0,2,1,1,5,3,1,1,0
b81338782b6b9f3deb07f14207f7dd0f5bf33c0f0b4c606850764957eb84629c,5,0,2,10,4,2,0,0,1,0,Gateway_Only,3,3,0,1,1,1,0,3,1,1,0
74c3fd4049132382485416090b6975797293be0e739f323649b9a5ba96900dad,1,0,0,3,0,0,0,0,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
31480b6918bbe0c6c6b9393d7bf33e430bcac6ee8460852a46689184c7e6f284,2,2,0,3,2,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,2,1,0
6f65208b4a33eabd483a300ca4a8f4b320d8e2251cc9f2f11aa24a04b50e5a09,2,1,0,4,1,0,0,2,0,0,Gateway_Only,3,2,0,2,1,1,5,3,1,1,0
778a62eee7dc75f58d4d22ed8a394bc0e754cd763b6e67b30657997b424776d7,2,2,0,18,6,0,0,2,0,0,Gateway_Only,1,2,0,2,1,1,5,3,2,1,0
b328fb959faff899f15dbe4401660c66d8d14b5a28584a3505f9e4864b6fe061,0,1,0,10,2,0,0,0,1,0,Gateway_Only,2,2,0,1,1,1,0,3,1,1,0
951eb04357161205324920a85cd6a12017f503854c03f4f18e1fb1a993a2cc2d,0,0,1,0,0,0,0,0,0,0,Gateway_Only,5,5,0,4,1,1,5,3,1,1,0
59a828d5fbf2106b4dbdbbe2e1043c66b82008b4698f89a567efefe9a9b3bc3e,0,0,1,8,0,0,0,0,0,0,Gateway_Only,4,4,0,1,1,5,0,2,2,1,0
2da383069bfc131a395f76ba2ec3093d1ab2ffc97935110677458ef6cf6ff7f0,0,0,0,7,0,0,0,0,0,0,Gateway_Only,2,1,0,1,1,1,0,4,1,1,0
073f50b92161540eb391b5d36cfd458198c225bd62a3365ccc25b46d5cd4f1c6,1,1,0,3,0,0,0,0,0,0,Gateway_Only,4,5,0,1,1,1,0,3,1,1,0
5b66ad43fc001fa03b31a6e52bac7f660a88bd908c20ca37d934850707dc6181,0,1,0,1,0,0,0,0,0,0,Gateway_Only,2,3,0,1,1,0,0,3,1,0,0
b36268e028fa57a8b35ab2a6f98d2da3f1c33c1d053a101e211caa54af7e20a2,0,0,0,3,0,0,0,0,0,0,Gateway_Only,2,3,0,2,1,1,5,3,1,1,0
4760b653544d322aaa963fb58feb7a77abce8f9adb6b2990d6b2e0647b918ab1,1,1,0,3,1,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,3,1,1,0
f792326f49c8809fe02b7e12caf5b500bb7edbb76bffdd412199edae51feddda,5,0,0,7,1,0,1,0,1,0,Gateway_Only,4,5,0,2,1,4,5,3,2,1,0
1ba1ee989b7d7906650c5bbe33b355f77fa27b43a1e1641c507b9b13affa00ab,3,0,0,11,3,0,0,0,0,0,Gateway_Only,4,3,0,3,1,1,5,2,2,1,0
e887aee7ef029f1db107267addf912f5521d353dc50121dd49c082648296eba9,2,1,1,4,0,0,0,0,0,0,Gateway_Only,5,5,0,2,1,1,5,2,2,1,0
3974353065eb2cb36552954e61dfe06a5b6dcad0d9765176722c1d94858306b1,2,2,1,0,0,0,0,0,0,0,Gateway_Only,3,3,0,1,1,1,0,2,1,1,0
2f6f170be7fe9b70e0c28d615c236fe149ba0531149eb17509bd011f1cb7819b,5,0,0,1,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,3,2,1,0
fbea6b88bb328807af82f833ec4fa65d4ad7a846cac066e47bfe135701a3d124,4,1,0,4,2,0,0,0,0,0,Gateway_Only,5,5,0,1,1,1,0,3,1,1,0
8e7573d17cf751a279325082c5581ddc010264cd05f9c0583439195dc04133bb,2,0,0,7,2,0,0,0,0,0,Gateway_Only,2,1,0,2,1,1,5,3,4,1,0
2e7b4fc9a65af79f92dd250e1767100083c85975c2ee5582e927ad0b59a68b3a,2,2,0,5,3,0,0,0,0,0,Gateway_Only,3,2,0,1,1,1,0,2,1,1,0
25d9d0266e39488c2b2427f72c4c43ab473b7a96a14ab1561d89449b26b84ad2,3,1,1,3,2,0,0,0,0,0,Gateway_Only,4,4,0,2,1,1,5,3,1,1,0
51cbf1c34a12d64ba286120ca01e0868b73147e315536ba83dac4204d34acd49,2,1,0,2,3,0,0,0,0,0,Gateway_Only,3,2,0,3,1,1,5,3,1,1,0
c88e6b384730af35936d85aa9ec0ada166795773041607cc1aa3517e51ca27fa,1,1,0,0,0,0,0,0,0,0,Gateway_Only,1,2,0,1,1,1,0,3,1,1,0
d53fb66a3b355fb4fb178500aa2b567284b6595c298bacecec0b388d41641eb2,1,0,0,3,1,0,1,0,0,0,Gateway_Only,2,3,0,4,1,1,5,2,1,1,0
836a308942fddfa5e614d4e0b99c55cb1bcfd4ebbc58faae06475833e6aba581,2,1,0,3,0,0,0,1,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
c5b8edd83b47c4e5fafd84534bb08883f292c001f6a2c4ce13e16980cd902145,2,1,0,1,0,0,0,0,1,0,Gateway_Only,1,1,0,2,1,1,5,4,2,1,0
e085db74e1d21601a4e1163fd1fb0a647b461f3bc3597ca6b8c2a1ae50974329,0,0,0,3,0,0,0,1,0,0,Gateway_Only,5,5,0,2,1,1,5,2,1,1,0
618c274a85c4bca7e5decf5d1753c08bbcd66d951c9ea3b8b3a54e4146b60b08,1,0,0,11,0,0,0,1,0,0,Gateway_Only,1,1,0,4,1,1,5,3,2,1,0
355cfcaf6215cd643f861259f7a233e5cc380c7da6ed125f0811247a5b2b11e1,0,5,0,9,0,1,0,0,1,0,Gateway_Only,5,5,0,3,1,1,5,3,2,1,0
34accc08ced41e2cf3e9bb5ed9b55321e5d40e68c3e4c1928e164f7a06524275,2,1,1,2,0,0,1,2,0,0,Gateway_Only,3,3,0,1,1,1,0,3,1,1,0
560172d3a4bc55596808da0ead7b493f40335498a9447bb96a8572bbc3ed4c29,5,1,2,5,0,0,0,0,0,0,Gateway_Only,4,3,0,5,1,1,5,3,3,1,0
77021ce007511799b4b957024f345a5ea6319627206680fae64ff685f91ef4c6,0,0,0,6,0,0,0,0,0,0,Gateway_Only,4,3,0,2,1,1,5,3,1,1,0
496379ee133e80be4707c1e1cf757e78c9c4ee1fbfae4252fec503f81db8fd02,3,1,0,3,1,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,2,1,0
71aba0e9a668cc447830b7bcb0377451dd0ab6dc7f030c96bc48a71c860d35ad,2,2,0,3,0,0,0,0,0,0,Gateway_Only,1,2,0,2,1,1,5,3,1,1,0
e77861154a979c9f9e0bbd776e73199b2e591b3bb8b38718420336df6c5e677c,1,1,0,13,0,0,0,0,0,0,Gateway_Only,4,3,0,2,1,1,5,3,1,1,0
3cb886da2c5c75a45fce56bfa6747da4bc51b359ec001f6898cc21f2a7430517,4,0,0,8,1,0,0,1,0,0,Gateway_Only,3,2,0,5,1,1,5,3,1,1,0
28f33ec39505364075ef19d3d25e3f5267f85e555d7ee4da52930a8a090bed15,3,5,0,4,0,0,1,0,0,0,Gateway_Only,5,4,0,1,1,1,0,3,1,1,0
78201187ef7252735bfcb619d0fb66faf82d0724d19c9ef8f4e42d11794217f6,1,0,0,1,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,2,2,1,0
c78b069f7542dcc4aa92c3be57dc4e250f274a52e4d2a18196656cd1668185ba,1,1,1,3,1,0,0,0,1,0,Gateway_Only,2,2,0,1,1,1,0,4,3,1,0
23015cb62b923d2f999c5a77b50e8153bd25399c673d16083f04e9ab06f7ff3a,4,1,0,5,2,0,0,0,1,0,Gateway_Only,1,1,0,4,1,1,5,4,1,1,0
f4f93444f600783b67743564e34aaf4c3ddd72e417c6328706cd04c36fef8eb5,2,3,0,2,0,0,0,0,0,0,Gateway_Only,5,4,0,1,1,1,0,2,1,1,0
38ba2a3b90bda4f497744f7540a972aa78e5181953dbb81aeb82ce5c4f79ce79,1,2,0,4,0,0,0,1,0,0,Gateway_Only,3,5,0,2,1,1,5,3,3,1,0
7891b3939065c0da34774acd22809903b33aa04e26d962aeaf89b27df98dfd32,2,4,1,11,0,0,1,1,1,0,Gateway_Only,5,3,0,3,1,1,5,2,1,1,0
54422378790d16a4d307d5523affcfc19a342358d9f518c161f32bf481b22d4d,1,0,0,14,1,0,0,0,0,0,Gateway_Only,2,2,0,3,1,1,5,3,2,1,0
c92688c0678337230082cc0aa0857b87ef60353c02baad3e9427b433b945cdc4,1,1,0,0,0,0,0,0,0,0,Gateway_Only,2,2,0,2,1,0,5,4,1,0,0
d498168e221c541f0214df67f2ecef1e4866aca47fdd287e11cd1abd2ba32994,4,1,0,5,2,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,2,1,0
ec852fd0b671c941f064716f0735f1459cda3b0ab95f9a7930e313fa93507236,2,0,0,17,3,0,0,0,1,0,Gateway_Only,2,4,0,4,1,1,5,4,1,1,0
c8954963a0537318c14392002d0356d47aa82c280e2e011683d675a5d391db4a,2,2,0,9,0,0,0,1,1,0,Gateway_Only,4,4,0,1,1,1,0,3,2,1,0
b71435b53c1434df0e61a32cabcd58139c2f6ec66a05a1a7abe2a688bc65970f,3,0,1,4,1,1,0,1,0,0,Gateway_Only,5,3,0,3,1,1,5,3,1,1,0
57d63f638723eaf69ef2a660030b4bbd996a288d6b71dead7965ee903b336874,2,2,1,4,0,0,0,0,0,0,Gateway_Only,5,4,0,2,1,1,5,3,1,1,0
1beaa706ce9033ea03c19673d0ec1f944ca3e9200b5e04a43b6895f4127d7e3d,7,1,0,6,1,0,0,0,0,0,Gateway_Only,4,4,0,1,1,1,0,3,2,1,0
c215a3cf4bf44ec09b35a53bc5e3c2d168cc0b3b795ae0d3c792860a13b41ee3,3,2,1,0,0,0,1,4,0,0,Gateway_Only,5,5,0,1,1,1,0,2,1,1,0
a7e975ac083e5a0b89f0ab91f89c819bc2b0f80fd621f9ab31d4be54fa384873,5,1,3,9,3,0,0,0,1,0,Gateway_Only,2,1,0,3,1,1,5,3,2,1,0
6ac7a7f57d08dc5a92cca4186646c2ac0cccd9118583bc2bbf8c9dddb8e28bf4,0,0,0,1,0,0,0,0,0,0,Gateway_Only,4,2,0,1,5,0,0,5,1,0,0
5b9ece1a7999d0f2ae6177bcfa4f665317820df61e12d006f534519a28e29005,1,0,0,5,0,0,0,0,0,0,Gateway_Only,2,3,0,3,1,1,5,3,1,1,0
7a8e759f5ac39658c13197133b65fcceaff693f202daecf309f754dcbb71ca74,2,0,0,3,0,0,0,1,0,0,Gateway_Only,2,2,0,1,1,1,0,4,1,1,0
48904c34ca9f2bfd2a6485c41de1b36fc4e256ce4ca905aebd4a57c47e737a9e,0,0,0,4,0,0,0,0,0,0,Gateway_Only,5,5,0,2,1,1,5,2,1,1,0
8c321e93c7f549ef1709daebeeeb5de8f3555d05a63c31997e5f76b63db12903,1,1,0,2,1,0,0,0,0,0,Gateway_Only,5,3,0,1,1,1,0,2,1,1,0
e2cd9f80bc4a54e3004fc9c1368049f98a3966ec422cf2ce15e7cc53486ee157,3,2,0,4,0,0,0,1,1,0,Gateway_Only,2,1,0,4,1,1,5,3,1,1,0
477926b4227faaeb774ae84ee87d8e7c03247ee0a5a66838d3e12515314af18c,0,0,1,2,0,0,0,0,0,0,Gateway_Only,1,2,0,5,1,1,5,3,2,1,0
0ddb95a4932bd8823ab7ad354eb86e95aba2bce1cfb898e680957b967cab185c,1,0,1,1,0,0,0,0,0,0,Gateway_Only,3,1,0,1,1,1,0,2,1,1,0
13e5b78605b3ba423ab3f14837c4f7e1f48384248db66e3951344b23c2334fe2,2,0,1,8,0,0,0,0,1,2,Gateway_Only,1,1,0,1,1,1,0,4,1,1,0
b912d35fdb9dd472915f849ec34b0cee255e90d53eea6472b10a9e6204625e02,1,1,0,5,0,0,0,0,1,0,Gateway_Only,4,5,0,1,1,1,0,3,2,1,0
e218106da0fe922f2334892a20f125e3b88b8d99cc24295d97aab8127e3e034f,1,1,0,5,0,0,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,2,1,1,0
b1dbcc9af9d6926dc90ee521116449d0c16ccab685d52fe1aae5dff50af09e9e,1,0,0,3,0,0,0,0,0,0,Gateway_Only,1,1,0,1,1,1,0,5,5,1,0
cc0d456619b1a25dcd2aad05d9ab07883f1f01cbaf30b35ccb93bbd8b5edd9cc,0,1,1,2,0,0,0,0,1,0,Gateway_Only,2,1,0,3,1,1,5,4,1,1,0
97e3bb81f96d859e876d936716eb5a69acd2566dc8a39290a5440e50a660b65b,1,2,0,14,0,0,1,0,0,0,Gateway_Only,5,4,0,4,1,1,5,2,1,1,0
68cce7fd5561ad427154b55f7d4a660b1fc48e785ff14ec6d89812eb509d9417,2,1,0,2,1,0,0,0,1,0,Gateway_Only,1,4,0,1,1,1,0,3,1,1,0
adc2ad37ba9e0b601b4e6ff186575815945e765e3ccc7dccb6af34494fe5ee84,3,1,1,5,2,1,1,0,1,0,Gateway_Only,2,4,0,2,1,1,5,3,2,1,0
50722a615e0cec663b2dd56bce4f7a458202a99f55e66f759fe034e836fff0a0,0,2,1,3,0,0,0,0,1,0,Gateway_Only,3,3,0,2,3,1,5,2,3,1,0
8f6f9f6413d4e069c430e2f9246869af670c51bf442bf043f6904ece694a0e27,3,2,1,2,0,0,0,0,0,0,Gateway_Only,1,2,0,1,1,1,0,3,2,1,0
e121a31334d7efe6aff00bf3cd2c4c98b19c32c741f4f4bd3aa9b6e1bd41b520,1,1,0,21,1,0,0,0,1,0,Gateway_Only,1,1,0,2,1,1,5,4,1,1,0
8d884df33013c3b4fef74a025e0a4ef2907854b186aa786435292c32b1bd655e,1,3,0,5,0,0,0,0,0,0,Gateway_Only,4,4,0,1,1,1,0,3,1,1,0
68612baf9e1092efd30383d44be5d2535e969fa4c5128721d55d31cd3c8a1786,0,3,0,5,0,0,0,0,0,0,Gateway_Only,3,4,0,1,5,5,0,3,1,1,0
1a615a92c1aeec427869f9f8a3c6492c96afac1363285b583b2485e7be6a035d,1,0,0,1,2,0,0,0,0,0,Gateway_Only,5,4,0,4,1,1,5,2,2,1,0
f305851d2707ddd25261a1c949a29dbd559bf878a51e60afe5282c5b40677422,3,1,0,5,0,1,0,0,0,0,Gateway_Only,3,4,0,1,1,1,0,3,1,1,0
d24a87a9bae1f07adfe687802f50e56d90f35db67eafe76440287b6d78d91ec8,3,2,0,4,1,0,0,0,0,0,Gateway_Only,2,5,0,1,1,1,0,3,2,1,0
783cda82d1dd342bad100820a1187a7f826fd1f27773cb8e1bacde88ef651898,3,2,1,5,1,1,0,1,0,0,Gateway_Only,3,3,0,1,1,1,0,3,1,1,0
87b7bf9106206d5af53d966bfd247fa365f30d84224be333a0f6af7827007feb,4,1,0,3,2,0,0,0,0,0,Gateway_Only,5,3,0,2,1,1,5,3,3,1,0
30125082d0113b2ae11bb8eff077ac587037792d9bc2f565282176f0ca440fdd,2,1,1,2,0,0,0,0,1,0,Gateway_Only,1,1,0,1,1,1,0,3,1,1,0
e58b877743145809ae69b08a8d0dd3ceed0d060bbe36fab682af4c78433f7908,4,0,0,3,0,0,0,0,0,0,Gateway_Only,3,1,0,1,1,1,0,4,2,1,0
d27ea052d3b7d0cf0e6ffadbd9073b9d5b2d8c4e434476dccd3b6b313736ad5d,0,0,0,7,0,0,0,0,0,0,Gateway_Only,2,4,0,1,1,1,0,2,1,1,0
7790e6550ca2e4fa59c7f5ea9e2c997755e4946ed29200e5c4f4062a0729f9b5,1,0,0,2,0,0,0,1,1,0,Gateway_Only,1,1,0,1,1,1,0,4,1,1,0
593ad12289467b44e2a9bcd8fd53ef026f209fad8e22b74d2aa20057eb7291cc,3,1,0,3,0,0,0,0,0,0,Gateway_Only,1,2,0,2,1,1,5,3,3,1,0
